,tuple_id,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
23,841,FLIGHTS,CO-1088-CLE-IAH,1900-03-31t08:40:00z,1900-03-31T08:40:00Z,1900-03-31T10:54:00Z,1900-03-31T10:56:00Z
24,158,BOSTON,UA-2830-MCO-CLT,03-31-1900 15:27:00,1900-03-31T15:27:00Z,1900-03-31T17:05:00Z,1900-03-31T17:17:00Z
25,817,FLIGHTS,AA-1733-ORD-PHX,,,1900-03-31T22:30:00Z,1900-03-31T22:30:00Z
26,1565,FLYTECOMM,UA-2708-EWR-CLT,1900-03-31T14:55:00Z,1900-03-31T14:55:00Z,1900-03-31T16:53:00Z,1900-03-31T16:44:00Z
27,736,FLIGHTEXPLORER,AA-1544-SAN-ORD,1900-03-31T11:25:00Z,1900-03-31T11:40:00Z,1900-03-31T17:25:00Z,1900-03-31T16:56:00Z
28,210,BOSTON,UA-37-EWR-MCO,1900-03-31t13:29:00z,1900-03-31T13:48:00Z,1900-03-31T16:17:00Z,1900-03-31T16:17:00Z
29,1745,UA,UA-233-LAX-JFK,1900-03-31t16:25:00z,,1900-03-31T00:29:00Z,1900-03-31T00:29:00Z
30,1357,ORBITZ,UA-382-IAD-LAX,,,1900-03-31T15:19:00Z,1900-03-31T15:21:00Z
31,628,FLIGHTSTATS,AA-3809-PHX-LAX,1900-03-31T06:00:00Z,,1900-03-31T06:40:00Z,1900-03-31T06:19:00Z
32,138,HELLOFLIGHT,AA-415-BOS-ORD,31-03-1900 08:35:00,,1900-03-31T10:40:00Z,1900-03-31T10:16:00Z
33,113,HELLOFLIGHT,AA-1522-SFO-ORD,1900-03-31 23:55:00,1900-03-31T23:55:00Z,1900-03-31T05:50:00Z,1900-03-31T05:50:00Z
34,1012,TRAVELOCITY,AA-1886-BOS-MIA,1900-03-31t10:45:00z,1900-03-31T10:55:00Z,1900-03-31T14:20:00Z,1900-03-31T13:40:00Z
35,1032,TRAVELOCITY,AA-1221-MCO-ORD,1900-03-31t20:00:00z,1900-03-31T20:23:00Z,1900-03-31T21:45:00Z,1900-03-31T21:53:00Z
36,1894,QUICKTRIP,UA-2945-PHL-CLT,1900-03-31T00:00:00Z,1900-03-31T03:11:00Z,1900-03-31T13:45:00Z,1900-03-31T13:15:00Z
37,1424,PHL,UA-3373-IAD-PHL,1900-03-31T08:29:00Z,,1900-03-31T09:24:00Z,1900-03-31T09:13:00Z
38,892,FLIGHTS,AA-2268-PHX-ORD,1900-03-31t07:15:00z,,1900-03-31T11:35:00Z,1900-03-31T11:06:00Z
39,1395,ORBITZ,UA-858-PVG-SFO,1900-03-31T13:45:00Z,,1900-03-31T08:27:00Z,1900-03-31T08:02:00Z
40,1749,UNITED AIR,UA-858-PVG-SFO,1900-03-31t13:45:00z,1900-03-31T13:32:00Z,1900-03-31T08:27:00Z,1900-03-31T08:02:00Z
41,1842,FLYLOUISVILLE,UA-37-EDI-EWR,"march 31, 1900 09:05",1900-03-31T08:52:00Z,1900-03-31T11:53:00Z,1900-03-31T12:09:00Z
42,2047,ALLEGIANTAIR,CO-45-EWR-MIA,1900-03-31t16:00:00z,,1900-03-31T19:05:00Z,1900-03-31T18:36:00Z
43,2205,GOFOX,AA-643-MIA-ORD,"march 31, 1900 07:10",1900-03-31T07:30:00Z,1900-03-31T09:35:00Z,1900-03-31T09:31:00Z
44,2364,WORLD-FLIGHT-TRACKER,AA-3804-PHL-ORD,"March 31, 1900 14:35",1900-03-31T14:44:00Z,1900-03-31T16:05:00Z,1900-03-31T15:43:00Z
45,1968,ALLEGIANTAIR,UA-3515-IAD-MSP,1900-03-31t08:15:00z,,1900-03-31T10:06:00Z,1900-03-31T09:56:00Z
46,1963,ALLEGIANTAIR,CO-1614-LAX-IAH,03-31-1900 00:30:00,1900-03-31T00:41:00Z,1900-03-31T05:35:00Z,1900-03-31T05:26:00Z
47,2188,GOFOX,UA-854-SFO-IAH,1900-03-31T07:53:00Z,,1900-03-31T13:39:00Z,1900-03-31T13:30:00Z
48,1967,ALLEGIANTAIR,AA-616-DFW-DTW,1900-03-31t09:05:00z,,1900-03-31T12:35:00Z,1900-03-31T13:27:00Z
49,2374,WORLD-FLIGHT-TRACKER,CO-45-EWR-MIA,1900-03-31T16:00:00Z,,1900-03-31T19:05:00Z,1900-03-31T18:36:00Z
